,name,price,first_name,above_100
2464,Duane Gomez,244.0834338,Gomez,True
2465,Ashley Caldwell,130.8171695,Caldwell,True
2466,Maria Hampton,288.5692027,Hampton,True
2467,Kathy Schneider,42.12818501,Schneider,False
2468,Christopher Johnson,160.177871,Johnson,True
2469,Alison Rojas,294.6816429,Rojas,True
2470,Susan Valdez,60.26333489,Valdez,False
2471,David Frank,163.051206,Frank,True
2472,Jason Conway,139.2688476,Conway,True
2473,Nathan Reid,233.0631577,Reid,True
2474,Amy Klein,35.59591008,Klein,False
2475,Victoria Johnson,46.62876129,Johnson,False
2476,Sara Adams,124.1548865,Adams,True
2477,Charles Reid,63.79578805,Reid,False
2478,Angela Davis,266.9483443,Davis,True
2479,Brittany Nicholson,39.77148045,Nicholson,False
2480,William Dunn,225.412815,Dunn,True
2481,Jon James,11.05366645,James,False
2482,Heather Boyle,234.2114192,Boyle,True
2483,Martin Robinson,45.61899672,Robinson,False
2484,Lindsay Brewer,152.2561172,Brewer,True
2485,Christopher Mitchell,122.2296097,Mitchell,True
2486,Renee Martin,103.8007634,Martin,True
2487,Nathaniel Kelly,278.6711932,Kelly,True
2488,Jesus Martinez,1.741610191,Martinez,False
2489,Mark Kim,260.9460802,Kim,True
2490,Kimberly Mccullough,175.7063953,Mccullough,True
2491,Kevin Richardson,233.3962134,Richardson,True
2492,Kim Kramer,159.7285379,Kramer,True
2493,Shelly Warren,223.9957527,Warren,True
2494,Keith Parker,165.2856722,Parker,True
2495,Rebecca Pearson,34.08557462,Pearson,False
2496,Thomas Turner,102.5115671,Turner,True
2497,Ernest Blake,279.7736437,Blake,True
2498,Kimberly Aguilar,254.503909,Aguilar,True
2499,Mr. Parker Chandler DDS,105.0988489,Parker,True
2500,Patricia Jordan,293.1542586,Jordan,True
2501,Edward Pearson,186.5174652,Pearson,True
2502,Thomas Guzman,35.01257377,Guzman,False
2503,Christina Lewis,276.7217628,Lewis,True
2504,Nicole Green,173.7777278,Green,True
2505,Sandra Ayers,203.8614101,Ayers,True
2506,Kimberly Gould,116.9645689,Gould,True
2507,Cory Johnson,290.1908301,Johnson,True
2508,Lisa Butler,33.22539775,Butler,False
2509,Stephanie Gomez,134.8962191,Gomez,True
2510,Dennis Figueroa,293.5063554,Figueroa,True
2511,Michelle Spencer,296.9458364,Spencer,True
2512,Austin Zuniga,189.9701356,Zuniga,True
2513,Sarah Mora,152.0602036,Mora,True
2514,Mr. David Brown,222.4466494,David,True
2515,Regina Smith,104.488275,Smith,True
2516,John Gardner,90.71613517,Gardner,False
2517,Melissa Levy,101.5050273,Levy,True
2518,Brandon Powell,12.1046252,Powell,False
2519,Vanessa Alvarez,160.5638252,Alvarez,True
2520,Michael Wu,26.41273072,Wu,False
2521,Jenny Fox,289.1982327,Fox,True
2522,Elizabeth Cole,111.4431733,Cole,True
2523,Justin Holmes,279.0448103,Holmes,True
2524,Steve Carey,266.7866531,Carey,True
2525,Ryan Miller,240.0594432,Miller,True
2526,Alvin Blair,212.2618704,Blair,True
2527,John Pearson,106.2357684,Pearson,True
2528,Marcus Mejia,164.1050274,Mejia,True
2529,Antonio Simon,103.8962515,Simon,True
2530,Maria Mccall,244.0777072,Mccall,True
2531,Linda Robinson,33.16893391,Robinson,False
2532,Emily Rodriguez,124.8103967,Rodriguez,True
2533,Dr. Samantha Morrison,68.09438499,Samantha,False
2534,Johnny Clark,11.42250221,Clark,False
2535,Brandon Hanson,129.2842923,Hanson,True
2536,Dana Mcclain,127.6452244,Mcclain,True
2537,Christine Ramos,94.47688435,Ramos,False
2538,Lisa Holloway MD,220.8854738,Holloway,True
2539,Melissa Gibson,166.7242068,Gibson,True
2540,Michael Fernandez,200.3551632,Fernandez,True
2541,Karen Woods,153.6317697,Woods,True
2542,Kimberly Stone,235.9922733,Stone,True
2543,Alexander Cook,214.5809698,Cook,True
2544,Adam Jones,66.05270665,Jones,False
2545,Michelle Hale,160.332909,Hale,True
2546,Dawn Perez,221.7845339,Perez,True
2547,Michael Smith,269.7764571,Smith,True
2548,Pamela Willis,258.6407833,Willis,True
2549,Tracy Coleman,65.24906648,Coleman,False
2550,Amanda Jones,61.84863952,Jones,False
2551,Alexis Bradford,184.4562198,Bradford,True
2552,Eric Elliott,272.0600434,Elliott,True
2553,Richard Tucker,2.106609758,Tucker,False
2554,Elizabeth Andersen,7.886266805,Andersen,False
2555,Rhonda White,221.1733665,White,True
2556,Annette Kaufman,200.003827,Kaufman,True
2557,Kenneth Brown,260.5486352,Brown,True
2558,Joshua Brown,151.7365522,Brown,True
2559,Monique Thompson,229.1693307,Thompson,True
2560,Tammy Anderson,246.6641717,Anderson,True
2561,Robert Foster,23.9205959,Foster,False
2562,Destiny Lutz,93.7962228,Lutz,False
2563,Phillip White,252.4260402,White,True
2564,Jeffrey Reeves,237.8640463,Reeves,True
2565,Michelle Dodson,25.13036482,Dodson,False
2566,Brandy Allen,141.1964105,Allen,True
2567,Stephanie Decker,188.2798449,Decker,True
2568,Deborah Carter,157.0933645,Carter,True
2569,Donna Lloyd,129.2668984,Lloyd,True
2570,Jason Brown,179.5356747,Brown,True
2571,Michelle Keller,255.2075003,Keller,True
2572,Loretta Haynes,26.40453589,Haynes,False
2573,Ryan Vaughn,174.7084888,Vaughn,True
2574,Dan Smith,33.04343359,Smith,False
2575,Alex Brown,231.2045332,Brown,True
2576,Ethan Lee,22.86368908,Lee,False
2577,Jose Martinez,72.80481604,Martinez,False
2578,Stacey Yates,196.3324196,Yates,True
2579,Alejandra Strickland,238.5211626,Strickland,True
2580,Paula Gregory,63.86627777,Gregory,False
2581,Joseph Lozano,288.2552215,Lozano,True
2582,Mr. Dean Thomas,291.9138486,Dean,True
2583,Sue Lee,229.6867408,Lee,True
2584,Anna Long,282.5645113,Long,True
2585,Madison Richardson,231.6005976,Richardson,True
2586,Kelly Buchanan,190.7070828,Buchanan,True
2587,Robert Brown,216.259389,Brown,True
2588,Felicia Sawyer,137.9030061,Sawyer,True
2589,Julian Edwards,150.3449245,Edwards,True
2590,David Salazar,77.45842821,Salazar,False
2591,Annette Watson,76.7825944,Watson,False
2592,Joshua Williams,177.5164745,Williams,True
2593,Daniel Yoder,119.2342859,Yoder,True
2594,Daniel Nelson,98.27456386,Nelson,False
2595,Gary White,271.019816,White,True
2596,Jason Campbell,273.3106244,Campbell,True
2597,Elizabeth Watson,86.42236772,Watson,False
2598,Kenneth Wright,182.4366238,Wright,True
2599,Robert Perez,239.5851297,Perez,True
2600,David Clark,23.0325238,Clark,False
2601,Beverly Leon,106.1063763,Leon,True
2602,Dr. Robert Wright,50.0234143,Robert,False
2603,James Thomas,86.77348735,Thomas,False
2604,Derrick Wells,181.4218065,Wells,True
2605,Devin Neal,86.96007678,Neal,False
2606,Linda Baker,147.1263919,Baker,True
2607,Amanda Ray,137.8128328,Ray,True
2608,Bruce Williams,71.30022792,Williams,False
2609,Amy Castillo,249.5469844,Castillo,True
2610,Kyle Turner,161.1618002,Turner,True
2611,Steven Mason,111.8827068,Mason,True
2612,Kimberly Kelly,240.4231917,Kelly,True
2613,Melissa Ellis,98.58946201,Ellis,False
2614,Kelli Olson,237.5734494,Olson,True
2615,Mark Mcmillan,214.1569316,Mcmillan,True
2616,Erin Bautista,77.6242888,Bautista,False
2617,Joseph Holt,84.95214506,Holt,False
2618,Dean Foster,275.7451504,Foster,True
2619,Luis Smith,232.2317515,Smith,True
2620,Nicholas Hughes,119.2977956,Hughes,True
2621,Alexis Marshall,135.4593376,Marshall,True
2622,Nathan Jones,156.5333442,Jones,True
2623,Debra Jordan,96.86625469,Jordan,False
2624,Billy Rose,13.66865285,Rose,False
2625,Amber Stephens,288.2365496,Stephens,True
2626,Sandra Williamson DDS,58.32246701,Williamson,False
2627,Mikayla Wiggins,171.0312758,Wiggins,True
2628,Wesley Lowery,71.51598238,Lowery,False
2629,Brandon Cruz,268.4069694,Cruz,True
2630,Tracy York,133.9126496,York,True
2631,Jessica Adams,169.2223021,Adams,True
2632,Diana Flores,140.9103144,Flores,True
2633,Anthony Brooks,56.34749333,Brooks,False
2634,Joan Cruz,153.9731859,Cruz,True
2635,Lauren Ray,235.5282522,Ray,True
2636,Becky Reid,222.1800929,Reid,True
2637,Robert Fisher,174.6666517,Fisher,True
2638,Christopher Clark,206.7775415,Clark,True
2639,Leah Palmer,82.10118057,Palmer,False
2640,Erin Campbell,223.7648021,Campbell,True
2641,Michael Smith,190.5819912,Smith,True
2642,Carolyn Gonzalez,35.19868853,Gonzalez,False
2643,Evan Jackson,250.4831534,Jackson,True
2644,Corey Mitchell,229.272452,Mitchell,True
2645,Wesley Shaw,78.19470358,Shaw,False
2646,Angela Lopez,123.473429,Lopez,True
2647,Mariah Jones,7.586662029,Jones,False
2648,Melissa Yates,191.7388305,Yates,True
2649,Pamela Boyd,42.57642339,Boyd,False
2650,Chad Hill MD,237.3886818,Hill,True
2651,Dalton Marshall,44.79388508,Marshall,False
2652,Megan Davis,185.4160533,Davis,True
2653,Jay Hunt,11.93981724,Hunt,False
2654,Craig Brady,114.0308021,Brady,True
2655,James Cooper,162.9563775,Cooper,True
2656,Timothy Cabrera,246.8016085,Cabrera,True
2657,Jeremy Lewis,3.085548783,Lewis,False
2658,Justin Kemp,238.3356701,Kemp,True
2659,Sean Roach,288.9094841,Roach,True
2660,Jeffery Steele,116.5865443,Steele,True
2661,Albert Sellers,70.52448058,Sellers,False
2662,Jennifer Snyder,252.1510533,Snyder,True
2663,John Scott,54.0948882,Scott,False
2664,Gabrielle Brown DVM,125.2778312,Brown,True
2665,Devon Ramsey,151.3679071,Ramsey,True
2666,Linda Palmer,259.9650837,Palmer,True
2667,Laura Vargas,19.47538112,Vargas,False
2668,Felicia Stewart,271.3900354,Stewart,True
2669,Jennifer Garza,288.0417712,Garza,True
2670,Antonio Lewis,26.06155907,Lewis,False
2671,Andrew Nielsen,249.5687264,Nielsen,True
2672,Lindsay Carpenter,84.75981129,Carpenter,False
2673,Chris Stewart,75.24103915,Stewart,False
2674,Robert Moore,263.4141129,Moore,True
2675,Timothy Ray,141.8626914,Ray,True
2676,Scott Day,198.0654936,Day,True
2677,Nathaniel Armstrong,20.87450709,Armstrong,False
2678,Amanda Brown,212.9058973,Brown,True
2679,Larry Wilson,182.0331257,Wilson,True
2680,Joshua Thompson,69.44828294,Thompson,False
2681,Kim Howell,36.96354785,Howell,False
2682,Kristin Lindsey,64.39004043,Lindsey,False
2683,Erin Flowers,193.6398263,Flowers,True
2684,Samuel Anderson,262.2680717,Anderson,True
2685,Jennifer Burke DDS,274.3026974,Burke,True
2686,Kelly Douglas,34.36564262,Douglas,False
2687,Nancy Marshall,267.3828578,Marshall,True
2688,Jorge Johnson,116.1714636,Johnson,True
2689,Amy French,165.8016929,French,True
2690,Virginia Chambers DDS,89.89633639,Chambers,False
2691,Mary Pollard,158.0790313,Pollard,True
2692,Edward Norris,26.97375079,Norris,False
2693,Deborah Bailey,234.6758898,Bailey,True
2694,Jennifer Jones,165.0022525,Jones,True
2695,Sonya Griffith,138.6171528,Griffith,True
2696,Patrick Gallagher,104.1610535,Gallagher,True
2697,Jonathan Miller,98.37584933,Miller,False
2698,Heather Ballard,284.5814233,Ballard,True
2699,Andre Manning,194.9905545,Manning,True
2700,Ashley Soto,79.2445099,Soto,False
2701,Dr. Elizabeth Clark,269.4168408,Elizabeth,True
2702,Patricia Young,130.6553075,Young,True
2703,Marisa Campbell,84.44272785,Campbell,False
2704,Timothy Davis,171.1168554,Davis,True
2705,Mitchell Ibarra,161.7834286,Ibarra,True
2706,Chelsea Chen,36.22563908,Chen,False
2707,Paul Taylor,69.55631424,Taylor,False
2708,Henry Roach,1.959007179,Roach,False
2709,Thomas Mcclain,299.1307739,Mcclain,True
2710,Dennis Williams,275.2683661,Williams,True
2711,Paul Stein,102.8911782,Stein,True
2712,Susan Christensen,37.48220654,Christensen,False
2713,Crystal Brown,16.57201119,Brown,False
2714,Crystal Lowe,144.5014692,Lowe,True
2715,Brian Baker,74.18584275,Baker,False
2716,Molly Fischer,10.65318304,Fischer,False
2717,Karen Morton,126.9280583,Morton,True
2718,Mark Green,123.1451656,Green,True
2719,Karen Davis,108.2090437,Davis,True
2720,Joanna Figueroa,187.2572904,Figueroa,True
2721,Paula Barker,102.0455125,Barker,True
2722,Adam White,23.99088409,White,False
2723,Melinda Fitzpatrick,295.4867362,Fitzpatrick,True
2724,Joseph Perry,81.57617561,Perry,False
2725,Victoria Moore,228.8735816,Moore,True
2726,Heather Herman,61.0629953,Herman,False
2727,Timothy Clark,146.9213215,Clark,True
2728,Nathaniel Wells,20.65123885,Wells,False
2729,Cindy Pitts,60.39039483,Pitts,False
2730,Travis Johnson,98.5076599,Johnson,False
2731,Nichole Townsend,245.1680542,Townsend,True
2732,Jessica Allen,137.7334625,Allen,True
2733,Charles Wright,99.76504328,Wright,False
2734,Laura Lopez,7.703221405,Lopez,False
2735,Julie Castillo,211.5372125,Castillo,True
2736,Robert Young,267.4230523,Young,True
2737,Randy Bauer,54.47848217,Bauer,False
2738,Joel Webb,254.011257,Webb,True
2739,Christopher Bright,229.0627694,Bright,True
2740,Maria Reyes,245.7685786,Reyes,True
2741,Christopher Larson,255.8959554,Larson,True
2742,Evan Richardson,199.7802439,Richardson,True
2743,Brittany Salinas,106.0009251,Salinas,True
2744,Theodore Schultz,66.3966506,Schultz,False
2745,Allen Hall,248.783453,Hall,True
2746,Mark Bailey,146.1999589,Bailey,True
2747,Ashley Barton,184.837686,Barton,True
2748,Melissa Reid,164.9964809,Reid,True
2749,Kevin Frazier,188.9327571,Frazier,True
2750,Jacqueline Russell,182.9477248,Russell,True
2751,Jeremy Davidson,238.4692929,Davidson,True
2752,Vincent Taylor,19.99434316,Taylor,False
2753,Daniel Alexander,257.703959,Alexander,True
2754,Katherine Brooks,16.25110869,Brooks,False
2755,Donna Malone,263.6211952,Malone,True
2756,Sarah Carlson,155.112039,Carlson,True
2757,Stephen Stafford,86.76268915,Stafford,False
2758,Molly Grant,114.8491929,Grant,True
2759,Vanessa Chase,7.770786949,Chase,False
2760,Katrina Miller,247.2659961,Miller,True
2761,Karen Hancock,282.6177794,Hancock,True
2762,Raymond Brooks,204.8726848,Brooks,True
2763,Amanda Reynolds,90.21503715,Reynolds,False
2764,Sandra Marquez,138.1701187,Marquez,True
2765,Eric Gregory,24.92979482,Gregory,False
2766,Mary Allen,255.2531379,Allen,True
2767,Michael Santos,193.4995193,Santos,True
2768,Ronnie Ali,229.6159426,Ali,True
2769,Mr. Jeff Wilson,114.6760877,Jeff,True
2770,John Richardson,207.195461,Richardson,True
2771,Reginald Barnes,46.8780625,Barnes,False
2772,Joseph Beasley,298.3722237,Beasley,True
2773,Kyle Brown,106.8841519,Brown,True
2774,Ruth Ballard,299.9455478,Ballard,True
2775,Michael Bradley,203.917107,Bradley,True
2776,Derek Sandoval,143.0956665,Sandoval,True
2777,Kayla Brown,123.1057042,Brown,True
2778,Rodney Harrison,118.4162955,Harrison,True
2779,Whitney Sims,284.5855067,Sims,True
2780,Carly Wagner,212.8393181,Wagner,True
2781,Brett House,193.7238018,House,True
2782,Robert Weaver,109.6290182,Weaver,True
2783,Steve Gonzalez,146.1933084,Gonzalez,True
2784,David Fisher,290.1779819,Fisher,True
2785,Leonard King,24.0939262,King,False
2786,Beth Martinez,23.52767675,Martinez,False
2787,Elizabeth Lewis,173.6053214,Lewis,True
2788,Nicole Small,159.8582487,Small,True
2789,Anthony Cline,250.2882021,Cline,True
2790,Spencer Ware,159.5202685,Ware,True
2791,Willie Erickson,116.3402762,Erickson,True
2792,Brent Moore,155.6385418,Moore,True
2793,Maria Hunt,285.7458256,Hunt,True
2794,Robert Howard,174.4724454,Howard,True
2795,Katherine Smith,96.91551318,Smith,False
2796,Mrs. Andrea Meza,143.0006511,Andrea,True
2797,Nathan Crane,83.56558574,Crane,False
2798,Dr. Douglas Delgado DDS,85.5223837,Douglas,False
2799,Mariah Garrison,192.7734629,Garrison,True
2800,Dennis Perez,138.2202857,Perez,True
2801,Veronica Berry,248.7978665,Berry,True
2802,Kristine Holland,248.5495161,Holland,True
2803,Daniel Nguyen,282.2088346,Nguyen,True
2804,Kelly Gregory,159.7472068,Gregory,True
2805,Shawn Brown,181.3796777,Brown,True
2806,Danielle George,274.2446679,George,True
2807,Tiffany Brown,276.1991426,Brown,True
2808,Alice Freeman,137.1583738,Freeman,True
2809,Daniel Brown,112.7636937,Brown,True
2810,Jessica Hopkins,122.3518376,Hopkins,True
2811,April Bryant,266.6719848,Bryant,True
2812,Christopher Miller,158.2431072,Miller,True
2813,Duane Smith,195.3278749,Smith,True
2814,Madeline Sandoval,121.1743498,Sandoval,True
2815,Dr. Victoria Kirk,3.666987419,Victoria,False
2816,Paul Davis,252.5040028,Davis,True
2817,Robert Dickerson,11.98827381,Dickerson,False
2818,Kevin Lambert Jr.,4.5310369690000005,Lambert,False
2819,Sheila Morton,170.343201,Morton,True
2820,Leonard Martinez,93.22430955,Martinez,False
2821,Melanie Dennis,209.669112,Dennis,True
2822,Melissa Cline,107.4820325,Cline,True
2823,Timothy Williams,258.0104815,Williams,True
2824,Kimberly Anderson,87.97839743,Anderson,False
2825,Sarah Simmons,244.2757279,Simmons,True
2826,Michael Bryan,233.2848903,Bryan,True
2827,Peter Lopez DVM,140.0412394,Lopez,True
2828,Philip Oliver,21.30464474,Oliver,False
2829,Sara Hodges,277.3543759,Hodges,True
2830,Richard Hicks,73.36766831,Hicks,False
2831,Michael Brown,37.87051913,Brown,False
2832,Destiny Roy,223.4763302,Roy,True
2833,Kimberly Baker,80.46348769,Baker,False
2834,Jamie Higgins,69.03028233,Higgins,False
2835,Preston Ferguson III,221.4249566,Ferguson,True
2836,Rachel Montgomery,29.08534279,Montgomery,False
2837,Rebecca Walls,215.2717793,Walls,True
2838,Mr. Matthew Collins,238.6680373,Matthew,True
2839,Thomas Forbes,72.71031133,Forbes,False
2840,Caitlin Shelton,220.3252086,Shelton,True
2841,Robert Stephens,3.606464206,Stephens,False
2842,Jennifer Lin,192.9587531,Lin,True
2843,Diana Carney,97.78448666,Carney,False
2844,Kevin Mayo,51.803837,Mayo,False
2845,Nicholas West,16.2045173,West,False
2846,Mitchell Kelley,13.07861103,Kelley,False
2847,Andre Boyd,253.5211663,Boyd,True
2848,James Knight,22.56984826,Knight,False
2849,Andrew Lee,70.51262949,Lee,False
2850,David Clay MD,236.98241289999999,Clay,True
2851,Craig Mitchell,166.2891034,Mitchell,True
2852,Jennifer Evans,2.977011972,Evans,False
2853,Scott Schroeder,236.1997291,Schroeder,True
2854,Kathleen Gallagher DVM,291.677987,Gallagher,True
2855,Benjamin Davis,51.11857044,Davis,False
2856,Luis Mathis,299.1938817,Mathis,True
2857,Rachel Thomas,161.3312866,Thomas,True
2858,Erin Henry,11.736080770000001,Henry,False
2859,Daniel Chen,254.1665472,Chen,True
2860,Katie Parker,13.94906194,Parker,False
2861,Melissa Robinson,205.8781089,Robinson,True
2862,Samuel Dalton,14.08357426,Dalton,False
2863,Nicole Jones,51.59257197,Jones,False
2864,James Baker,170.9273169,Baker,True
2865,Amanda Hopkins,200.6433574,Hopkins,True
2866,Eric Rodriguez,103.935463,Rodriguez,True
2867,Rebecca Gallagher MD,221.5435451,Gallagher,True
2868,Paul Daniels,232.54837,Daniels,True
2869,Stephanie Green,2.663967786,Green,False
2870,Beth Stone,35.23893288,Stone,False
2871,Paul King,188.565175,King,True
2872,Lauren Kelly,13.00123524,Kelly,False
2873,Laura Pierce,16.16340439,Pierce,False
2874,Heather Bennett,255.1741149,Bennett,True
2875,Joshua King,107.3590127,King,True
2876,Jasmine Flores,289.7696566,Flores,True
2877,Sarah Chandler,55.24485998,Chandler,False
2878,Denise Miller,158.8641339,Miller,True
2879,Randy Moyer,125.9683245,Moyer,True
2880,Megan Perry,287.0921961,Perry,True
2881,David Weber,140.9446241,Weber,True
2882,Michael Hoffman,145.2717633,Hoffman,True
2883,Amy Townsend,217.5922091,Townsend,True
2884,Martin Larson,171.9356768,Larson,True
2885,Savannah Hampton,245.2155175,Hampton,True
2886,Amanda Chavez,4.068803173,Chavez,False
2887,Tina Campos,292.1002,Campos,True
2888,Crystal Blake,227.6330391,Blake,True
2889,Beth Morales,229.9794474,Morales,True
2890,Mark Johnson,177.5476557,Johnson,True
2891,Emily Kramer,249.9598475,Kramer,True
2892,Scott Jackson,200.6486534,Jackson,True
2893,Kayla Stanley,39.11623892,Stanley,False
2894,Heather Combs,75.68140908,Combs,False
2895,Samantha Watson,209.2371767,Watson,True
2896,John Taylor,162.383985,Taylor,True
2897,Kristen Waller,203.3026259,Waller,True
2898,Robert Chang,59.64579395,Chang,False
2899,Elizabeth Berry,48.18828909,Berry,False
2900,Leslie Estes,160.479494,Estes,True
2901,Joseph Wilson,265.8405526,Wilson,True
2902,Austin Ramirez,212.7036289,Ramirez,True
2903,Amanda Evans,148.0328505,Evans,True
2904,Stephanie Martinez,167.4969941,Martinez,True
2905,Trevor Valenzuela,233.3832548,Valenzuela,True
2906,Jaime Perez,142.8424681,Perez,True
2907,Randy Stone,126.8086391,Stone,True
2908,Elizabeth Delgado,287.0605845,Delgado,True
2909,Anthony Scott,103.2864364,Scott,True
2910,Cody Johnson,170.0586264,Johnson,True
2911,Bryan Hall,260.9082222,Hall,True
2912,Sergio Day,276.6420591,Day,True
2913,Nicole Wiggins,65.95568043,Wiggins,False
2914,Kathleen Turner,262.1049741,Turner,True
2915,Joshua Holland,299.5158411,Holland,True
2916,Jessica Miller,124.4215151,Miller,True
2917,Alex Moore,142.418239,Moore,True
2918,Julie Boyd,39.18863723,Boyd,False
2919,Tara Barnes,128.8918058,Barnes,True
2920,Heather Brown,186.7113016,Brown,True
2921,Michelle Gutierrez PhD,46.66502067,Gutierrez,False
2922,Tiffany Brown,45.12432917,Brown,False
2923,Alicia Todd,205.8706229,Todd,True
2924,Annette Morris,17.24911997,Morris,False
2925,Lindsey Hines,117.8079689,Hines,True
2926,Logan Watkins,52.1715902,Watkins,False
2927,John Harmon,154.808761,Harmon,True
2928,Alexis Williams,223.4977047,Williams,True
2929,Andrea Oliver,115.6428501,Oliver,True
2930,Darrell Smith,57.00665127,Smith,False
2931,Patrick Hendrix,9.994643513,Hendrix,False
2932,Matthew Bruce,257.3743579,Bruce,True
2933,Steven Ortiz,227.2720735,Ortiz,True
2934,Jimmy Navarro,164.9602355,Navarro,True
2935,Anthony Friedman,17.753192,Friedman,False
2936,Michael Barrett,39.21052339,Barrett,False
2937,Catherine Taylor,55.50357069,Taylor,False
2938,John Ross,226.0656937,Ross,True
2939,Michael Austin,67.81751254,Austin,False
2940,Troy Warren,111.3394845,Warren,True
2941,Alicia Ruiz,164.6026773,Ruiz,True
2942,Dana Santos,295.9934887,Santos,True
2943,Christian Porter,145.4184193,Porter,True
2944,Emily Ramos,63.74626361,Ramos,False
2945,Lisa Marquez,227.0754835,Marquez,True
2946,Sergio Hughes,240.3088336,Hughes,True
2947,Angela Fischer,44.62116994,Fischer,False
2948,Lance Weaver,23.27390372,Weaver,False
2949,Dawn Ward,201.1261376,Ward,True
2950,Norman Simpson,219.3829512,Simpson,True
2951,Suzanne Haas,268.8430172,Haas,True
2952,Lisa Craig,32.20190241,Craig,False
2953,Joseph Summers,234.3983114,Summers,True
2954,Carl Decker,29.47284095,Decker,False
2955,Sandra Pollard,206.4794457,Pollard,True
2956,Cameron Nielsen,160.9221115,Nielsen,True
2957,Frank Jones,95.72477062,Jones,False
2958,James Jordan,298.5896987,Jordan,True
2959,Destiny Rojas,89.6838838,Rojas,False
2960,Lisa Clark,273.5127708,Clark,True
2961,Lori Valdez,111.5501182,Valdez,True
2962,Danny Lewis,224.4037909,Lewis,True
2963,Jennifer Martin,87.64623687,Martin,False
2964,Richard Bauer,164.2209518,Bauer,True
2965,Alicia Ferrell,169.3028425,Ferrell,True
2966,Grant Hall,0.5586407680000001,Hall,False
2967,Elizabeth Hill,237.8971597,Hill,True
2968,Jacqueline Brown,267.5073581,Brown,True
2969,Tiffany Barron,185.2634793,Barron,True
2970,Arthur Chandler,226.5972173,Chandler,True
2971,Mark Bowman,180.1064676,Bowman,True
2972,Dr. Shannon Jackson,131.2304203,Shannon,True
2973,Kelly Johnson,124.1633799,Johnson,True
2974,Brian Contreras,60.52315419,Contreras,False
2975,John Dixon,183.4615101,Dixon,True
2976,Tamara Wilson,5.006903718,Wilson,False
2977,Christina Bishop,197.7689034,Bishop,True
2978,Jennifer Smith,169.7637516,Smith,True
2979,Denise Clark,270.0765365,Clark,True
2980,Ms. Angela Peterson MD,194.5922004,Angela,True
2981,Amy Mills,132.6708938,Mills,True
2982,Stephanie Spears,128.7858904,Spears,True
2983,Alexandra Lawrence,112.3894586,Lawrence,True
2984,Joe Powell,18.98297458,Powell,False
2985,Matthew Diaz,124.6120874,Diaz,True
2986,Joshua Sanchez,147.1338779,Sanchez,True
2987,Joseph Herring,262.3721841,Herring,True
2988,Billy Riley,141.1891526,Riley,True
2989,Cheryl Crosby,128.6964315,Crosby,True
2990,Jeanne Brown,79.06627536,Brown,False
2991,Rebecca Clarke,174.5418573,Clarke,True
2992,Ronald Hudson,240.1683659,Hudson,True
2993,Derek Wolf,136.9987139,Wolf,True
2994,Jennifer Lee,168.4130662,Lee,True
2995,Dr. Courtney Copeland DVM,205.9871436,Courtney,True
2996,Kevin Boyd,276.0430518,Boyd,True
2997,Christopher Harrell,47.54869596,Harrell,False
2998,Terri Schultz,95.12922836,Schultz,False
2999,Jonathan Brooks,113.4023205,Brooks,True
3000,Gregory Yoder,66.72888226,Yoder,False
3001,Tammy Welch,243.6807885,Welch,True
3002,Jennifer Doyle,125.0829471,Doyle,True
3003,Michelle Moore,139.8526401,Moore,True
3004,Mr. Matthew Bennett,31.24445141,Matthew,False
3005,Valerie Bishop,141.0465529,Bishop,True
3006,Olivia Moore,182.7722633,Moore,True
3007,Rachel Lynch,11.16873089,Lynch,False
3008,Victoria Carroll,100.400948,Carroll,True
3009,Richard Duffy,192.8278578,Duffy,True
3010,Harold Rowe,4.973566675,Rowe,False
3011,Jasmine Bailey,240.1984741,Bailey,True
3012,Victoria Goodman,157.2129033,Goodman,True
3013,Christopher Frost,51.7746098,Frost,False
3014,Michael Larsen,119.9341108,Larsen,True
3015,Robert Coffey,100.3104595,Coffey,True
3016,Carolyn Harmon,132.2465755,Harmon,True
3017,Jared Garrison,176.7205943,Garrison,True
3018,Susan Burton,71.54482097,Burton,False
3019,Bryan Patton,6.517783303,Patton,False
3020,Mr. Kyle Burns,47.95291873,Kyle,False
3021,Jeremy Davis,196.8809063,Davis,True
3022,Kevin Bryant,119.266223,Bryant,True
3023,James Harrington,153.6600926,Harrington,True
3024,Christina Weaver,158.4753706,Weaver,True
3025,Robert Kennedy,169.2943627,Kennedy,True
3026,Richard Jarvis,114.6925576,Jarvis,True
3027,Aaron Ford,266.565379,Ford,True
3028,Donna Franklin,212.0073437,Franklin,True
3029,Angela Martinez,97.13919381,Martinez,False
3030,Michael Anderson,56.30656726,Anderson,False
3031,Charles Stevens,146.5272063,Stevens,True
3032,Dr. Christopher Harrell,176.6365117,Christopher,True
3033,Melanie Francis,148.6238107,Francis,True
3034,Kevin Johnson,57.07758117,Johnson,False
3035,Annette Johnston,286.4368475,Johnston,True
3036,Laura Jones,251.8256961,Jones,True
3037,Brianna Parks,105.6688269,Parks,True
3038,Mario Henderson,289.3215948,Henderson,True
3039,Rachel Garcia,18.33863307,Garcia,False
3040,Taylor Evans,152.0813643,Evans,True
3041,Denise Olson,263.8594197,Olson,True
3042,Jenna Odom,54.33763494,Odom,False
3043,Jennifer Parker,114.3051417,Parker,True
3044,Melissa Haynes,249.4110446,Haynes,True
3045,Dr. Terry Martinez,135.282602,Terry,True
